Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Lebanon,LBN,1998,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,3.111723227
Lebanon,LBN,1997,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,3.169272309
Lebanon,LBN,1996,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,3.244361645
Lebanon,LBN,1995,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,3.333392768
Lebanon,LBN,1994,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,3.41538419
Lebanon,LBN,1993,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,3.500339585
Lebanon,LBN,1992,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,3.563717023
Lebanon,LBN,1991,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,3.644906966
Lebanon,LBN,2023,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,4.315215681
Lebanon,LBN,2022,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,4.353843898
Lebanon,LBN,2021,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,4.496907398
Lebanon,LBN,2020,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,4.53271857
Lebanon,LBN,2019,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,4.439735422
Lebanon,LBN,2018,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,4.388408428
Lebanon,LBN,2017,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,4.440023106
Lebanon,LBN,2016,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,4.527567805
Lebanon,LBN,2015,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,4.641218392
Lebanon,LBN,2014,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,4.694871637
Lebanon,LBN,2013,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,4.714399448
Lebanon,LBN,2012,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,4.762999361
Lebanon,LBN,2011,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,4.875380763
Lebanon,LBN,2010,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,4.968557615
Lebanon,LBN,2009,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,5.178958809
Lebanon,LBN,2008,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,5.467731888
Lebanon,LBN,2007,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,5.74123822
Lebanon,LBN,2006,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,5.994148652
Lebanon,LBN,2005,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,6.087492358
Lebanon,LBN,2004,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,6.232900002
Lebanon,LBN,2003,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,6.467271667
Lebanon,LBN,2002,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,6.651243673
Lebanon,LBN,2001,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,6.834945628
Lebanon,LBN,2000,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,7.018457488
Lebanon,LBN,1999,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,7.164304106
Lebanon,LBN,1998,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,7.234753933
Lebanon,LBN,1997,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,7.354093143
Lebanon,LBN,1996,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,7.465912188
Lebanon,LBN,1995,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,7.70489551
Lebanon,LBN,1994,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,7.846559508
Lebanon,LBN,1993,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,7.996172215
Lebanon,LBN,1992,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,8.153016362
Lebanon,LBN,1991,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,8.332479596
Lebanon,LBN,2023,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,3.443305966
Lebanon,LBN,2022,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,3.476339611
Lebanon,LBN,2021,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,3.596729225
Lebanon,LBN,2020,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,3.624268297
Lebanon,LBN,2019,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,3.563202212
Lebanon,LBN,2018,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,3.547959215
Lebanon,LBN,2017,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,3.614947826
Lebanon,LBN,2016,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,3.708478613
Lebanon,LBN,2015,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,3.819917612
Lebanon,LBN,2014,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,3.882510588
Lebanon,LBN,2013,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,3.922556895
Lebanon,LBN,2012,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,3.986262259
Lebanon,LBN,2011,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,4.09792301
Lebanon,LBN,2010,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,4.193921981
Lebanon,LBN,2009,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,4.388906283
Lebanon,LBN,2008,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,4.637360094
Lebanon,LBN,2007,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,4.873025675
Lebanon,LBN,2006,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,5.111468055
Lebanon,LBN,2005,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,5.221404108
Lebanon,LBN,2004,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,5.367014929
Lebanon,LBN,2003,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,5.587509758
Lebanon,LBN,2002,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,5.761211179
Lebanon,LBN,2001,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,5.934411467
Lebanon,LBN,2000,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,6.103682027
Lebanon,LBN,1999,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,6.247659371
Lebanon,LBN,1998,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,6.32197486
Lebanon,LBN,1997,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,6.433942264
Lebanon,LBN,1996,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,6.540004143
Lebanon,LBN,1995,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,6.761504215
Lebanon,LBN,1994,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,6.899087229
Lebanon,LBN,1993,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,7.045036917
Lebanon,LBN,1992,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,7.194812194
Lebanon,LBN,1991,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,7.372044232
Lebanon,LBN,2024,Rural population,SP.RUR.TOTL,603646
Lebanon,LBN,2023,Rural population,SP.RUR.TOTL,610143
Lebanon,LBN,2022,Rural population,SP.RUR.TOTL,616843
Lebanon,LBN,2021,Rural population,SP.RUR.TOTL,623676
Lebanon,LBN,2020,Rural population,SP.RUR.TOTL,631541
Lebanon,LBN,2019,Rural population,SP.RUR.TOTL,651428
Lebanon,LBN,2018,Rural population,SP.RUR.TOTL,682608
Lebanon,LBN,2017,Rural population,SP.RUR.TOTL,712788
Lebanon,LBN,2016,Rural population,SP.RUR.TOTL,741948
Lebanon,LBN,2015,Rural population,SP.RUR.TOTL,769835
Lebanon,LBN,2014,Rural population,SP.RUR.TOTL,765003
Lebanon,LBN,2013,Rural population,SP.RUR.TOTL,701274
Lebanon,LBN,2012,Rural population,SP.RUR.TOTL,647347
Lebanon,LBN,2011,Rural population,SP.RUR.TOTL,637818
Lebanon,LBN,2010,Rural population,SP.RUR.TOTL,638530
Lebanon,LBN,2009,Rural population,SP.RUR.TOTL,639662
Lebanon,LBN,2008,Rural population,SP.RUR.TOTL,638227
Lebanon,LBN,2007,Rural population,SP.RUR.TOTL,634531
Lebanon,LBN,2006,Rural population,SP.RUR.TOTL,628955
Lebanon,LBN,2005,Rural population,SP.RUR.TOTL,624666
Lebanon,LBN,2004,Rural population,SP.RUR.TOTL,621179
Lebanon,LBN,2003,Rural population,SP.RUR.TOTL,617008
Lebanon,LBN,2002,Rural population,SP.RUR.TOTL,614178
Lebanon,LBN,2001,Rural population,SP.RUR.TOTL,611074
Lebanon,LBN,2000,Rural population,SP.RUR.TOTL,606108
Lebanon,LBN,1999,Rural population,SP.RUR.TOTL,600632
Lebanon,LBN,1998,Rural population,SP.RUR.TOTL,594996
Lebanon,LBN,1997,Rural population,SP.RUR.TOTL,597403
Lebanon,LBN,1996,Rural population,SP.RUR.TOTL,599488
Lebanon,LBN,1995,Rural population,SP.RUR.TOTL,601240
Lebanon,LBN,1994,Rural population,SP.RUR.TOTL,603269
Lebanon,LBN,1993,Rural population,SP.RUR.TOTL,605305
Lebanon,LBN,1992,Rural population,SP.RUR.TOTL,606400
Lebanon,LBN,1991,Rural population,SP.RUR.TOTL,606398
Lebanon,LBN,1990,Rural population,SP.RUR.TOTL,606866
Lebanon,LBN,1989,Rural population,SP.RUR.TOTL,607653
Lebanon,LBN,1988,Rural population,SP.RUR.TOTL,608018
Lebanon,LBN,1987,Rural population,SP.RUR.TOTL,628156
Lebanon,LBN,1986,Rural population,SP.RUR.TOTL,645089
Lebanon,LBN,1985,Rural population,SP.RUR.TOTL,662072
Lebanon,LBN,1984,Rural population,SP.RUR.TOTL,682474
Lebanon,LBN,1983,Rural population,SP.RUR.TOTL,704421
Lebanon,LBN,1982,Rural population,SP.RUR.TOTL,730465
Lebanon,LBN,1981,Rural population,SP.RUR.TOTL,755284
Lebanon,LBN,1980,Rural population,SP.RUR.TOTL,775297
Lebanon,LBN,1979,Rural population,SP.RUR.TOTL,795521
Lebanon,LBN,1978,Rural population,SP.RUR.TOTL,815783
Lebanon,LBN,1977,Rural population,SP.RUR.TOTL,835303
Lebanon,LBN,1976,Rural population,SP.RUR.TOTL,861919
Lebanon,LBN,1975,Rural population,SP.RUR.TOTL,889346
Lebanon,LBN,1974,Rural population,SP.RUR.TOTL,908085
Lebanon,LBN,1973,Rural population,SP.RUR.TOTL,924404
Lebanon,LBN,1972,Rural population,SP.RUR.TOTL,939141
Lebanon,LBN,1971,Rural population,SP.RUR.TOTL,952595
Lebanon,LBN,1970,Rural population,SP.RUR.TOTL,966973
Lebanon,LBN,1969,Rural population,SP.RUR.TOTL,982576
Lebanon,LBN,1968,Rural population,SP.RUR.TOTL,994913
Lebanon,LBN,1967,Rural population,SP.RUR.TOTL,1006578
Lebanon,LBN,1966,Rural population,SP.RUR.TOTL,1016900
Lebanon,LBN,1965,Rural population,SP.RUR.TOTL,1024885
Lebanon,LBN,1964,Rural population,SP.RUR.TOTL,1031374
Lebanon,LBN,1963,Rural population,SP.RUR.TOTL,1034908
Lebanon,LBN,1962,Rural population,SP.RUR.TOTL,1035908
Lebanon,LBN,1961,Rural population,SP.RUR.TOTL,1035326
Lebanon,LBN,1960,Rural population,SP.RUR.TOTL,1034601
Lebanon,LBN,2024,Rural population growth (annual %),SP.RUR.TOTL.ZG,-1.070542252
Lebanon,LBN,2023,Rural population growth (annual %),SP.RUR.TOTL.ZG,-1.092117855
Lebanon,LBN,2022,Rural population growth (annual %),SP.RUR.TOTL.ZG,-1.101646828
Lebanon,LBN,2021,Rural population growth (annual %),SP.RUR.TOTL.ZG,-1.253186171
Lebanon,LBN,2020,Rural population growth (annual %),SP.RUR.TOTL.ZG,-3.100401179
Lebanon,LBN,2019,Rural population growth (annual %),SP.RUR.TOTL.ZG,-4.675388004
Lebanon,LBN,2018,Rural population growth (annual %),SP.RUR.TOTL.ZG,-4.32632847
Lebanon,LBN,2017,Rural population growth (annual %),SP.RUR.TOTL.ZG,-4.009511885
Lebanon,LBN,2016,Rural population growth (annual %),SP.RUR.TOTL.ZG,-3.689704632
Lebanon,LBN,2015,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.629645078
Lebanon,LBN,2014,Rural population growth (annual %),SP.RUR.TOTL.ZG,8.698107454
Lebanon,LBN,2013,Rural population growth (annual %),SP.RUR.TOTL.ZG,8.001620863
Lebanon,LBN,2012,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.482949602
Lebanon,LBN,2011,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.11156833
Lebanon,LBN,2010,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.177125236
Lebanon,LBN,2009,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.224589241
Lebanon,LBN,2008,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.580787611
Lebanon,LBN,2007,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.882643132
Lebanon,LBN,2006,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.684260512
Lebanon,LBN,2005,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.559782173
Lebanon,LBN,2004,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.673729538
Lebanon,LBN,2003,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.459720137
Lebanon,LBN,2002,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.506672365
Lebanon,LBN,2001,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.815987676
Lebanon,LBN,2000,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.907575383
Lebanon,LBN,1999,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.942775135
Lebanon,LBN,1998,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.40372447
Lebanon,LBN,1997,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.348403006
Lebanon,LBN,1996,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.291823168
Lebanon,LBN,1995,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.336901081
Lebanon,LBN,1994,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.336926316
Lebanon,LBN,1993,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.18073711
Lebanon,LBN,1992,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.000329816
Lebanon,LBN,1991,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.077147269
Lebanon,LBN,1990,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.129598649
Lebanon,LBN,1989,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.060049143
Lebanon,LBN,1988,Rural population growth (annual %),SP.RUR.TOTL.ZG,-3.258405647
Lebanon,LBN,1987,Rural population growth (annual %),SP.RUR.TOTL.ZG,-2.659974851
Lebanon,LBN,1986,Rural population growth (annual %),SP.RUR.TOTL.ZG,-2.598601958
Lebanon,LBN,1985,Rural population growth (annual %),SP.RUR.TOTL.ZG,-3.035011974
Lebanon,LBN,1984,Rural population growth (annual %),SP.RUR.TOTL.ZG,-3.165175769
Lebanon,LBN,1983,Rural population growth (annual %),SP.RUR.TOTL.ZG,-3.630512887
Lebanon,LBN,1982,Rural population growth (annual %),SP.RUR.TOTL.ZG,-3.341251981
Lebanon,LBN,1981,Rural population growth (annual %),SP.RUR.TOTL.ZG,-2.615234429
Lebanon,LBN,1980,Rural population growth (annual %),SP.RUR.TOTL.ZG,-2.575106417
Lebanon,LBN,1979,Rural population growth (annual %),SP.RUR.TOTL.ZG,-2.51511423
Lebanon,LBN,1978,Rural population growth (annual %),SP.RUR.TOTL.ZG,-2.364614505
Lebanon,LBN,1977,Rural population growth (annual %),SP.RUR.TOTL.ZG,-3.136676545
Lebanon,LBN,1976,Rural population growth (annual %),SP.RUR.TOTL.ZG,-3.132506241
Lebanon,LBN,1975,Rural population growth (annual %),SP.RUR.TOTL.ZG,-2.085162541
Lebanon,LBN,1974,Rural population growth (annual %),SP.RUR.TOTL.ZG,-1.781121897
Lebanon,LBN,1973,Rural population growth (annual %),SP.RUR.TOTL.ZG,-1.581642216
Lebanon,LBN,1972,Rural population growth (annual %),SP.RUR.TOTL.ZG,-1.422421188
Lebanon,LBN,1971,Rural population growth (annual %),SP.RUR.TOTL.ZG,-1.49807341
Lebanon,LBN,1970,Rural population growth (annual %),SP.RUR.TOTL.ZG,-1.600712078
Lebanon,LBN,1969,Rural population growth (annual %),SP.RUR.TOTL.ZG,-1.247760171
Lebanon,LBN,1968,Rural population growth (annual %),SP.RUR.TOTL.ZG,-1.16564422
Lebanon,LBN,1967,Rural population growth (annual %),SP.RUR.TOTL.ZG,-1.020232445
Lebanon,LBN,1966,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.782162736
Lebanon,LBN,1965,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.631148269
Lebanon,LBN,1964,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.342064002
Lebanon,LBN,1963,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.096580293
Lebanon,LBN,1962,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.056198384
Lebanon,LBN,1961,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.070050782
Lebanon,LBN,2024,Rural population (% of total population),SP.RUR.TOTL.ZS,10.397
Lebanon,LBN,2023,Rural population (% of total population),SP.RUR.TOTL.ZS,10.568
Lebanon,LBN,2022,Rural population (% of total population),SP.RUR.TOTL.ZS,10.738
Lebanon,LBN,2021,Rural population (% of total population),SP.RUR.TOTL.ZS,10.907
Lebanon,LBN,2020,Rural population (% of total population),SP.RUR.TOTL.ZS,11.075
Lebanon,LBN,2019,Rural population (% of total population),SP.RUR.TOTL.ZS,11.242
Lebanon,LBN,2018,Rural population (% of total population),SP.RUR.TOTL.ZS,11.407
Lebanon,LBN,2017,Rural population (% of total population),SP.RUR.TOTL.ZS,11.571
Lebanon,LBN,2016,Rural population (% of total population),SP.RUR.TOTL.ZS,11.734
Lebanon,LBN,2015,Rural population (% of total population),SP.RUR.TOTL.ZS,11.894
Lebanon,LBN,2014,Rural population (% of total population),SP.RUR.TOTL.ZS,12.053
Lebanon,LBN,2013,Rural population (% of total population),SP.RUR.TOTL.ZS,12.21
Lebanon,LBN,2012,Rural population (% of total population),SP.RUR.TOTL.ZS,12.364
Lebanon,LBN,2011,Rural population (% of total population),SP.RUR.TOTL.ZS,12.516
Lebanon,LBN,2010,Rural population (% of total population),SP.RUR.TOTL.ZS,12.666
Lebanon,LBN,2009,Rural population (% of total population),SP.RUR.TOTL.ZS,12.813
Lebanon,LBN,2008,Rural population (% of total population),SP.RUR.TOTL.ZS,12.958
Lebanon,LBN,2007,Rural population (% of total population),SP.RUR.TOTL.ZS,13.099
Lebanon,LBN,2006,Rural population (% of total population),SP.RUR.TOTL.ZS,13.238
Lebanon,LBN,2005,Rural population (% of total population),SP.RUR.TOTL.ZS,13.373
Lebanon,LBN,2004,Rural population (% of total population),SP.RUR.TOTL.ZS,13.506
Lebanon,LBN,2003,Rural population (% of total population),SP.RUR.TOTL.ZS,13.634
Lebanon,LBN,2002,Rural population (% of total population),SP.RUR.TOTL.ZS,13.76
Lebanon,LBN,2001,Rural population (% of total population),SP.RUR.TOTL.ZS,13.882
Lebanon,LBN,2000,Rural population (% of total population),SP.RUR.TOTL.ZS,14
Lebanon,LBN,1999,Rural population (% of total population),SP.RUR.TOTL.ZS,14.115
Lebanon,LBN,1998,Rural population (% of total population),SP.RUR.TOTL.ZS,14.23
Lebanon,LBN,1997,Rural population (% of total population),SP.RUR.TOTL.ZS,14.541
Lebanon,LBN,1996,Rural population (% of total population),SP.RUR.TOTL.ZS,14.858
Lebanon,LBN,1995,Rural population (% of total population),SP.RUR.TOTL.ZS,15.18
Lebanon,LBN,1994,Rural population (% of total population),SP.RUR.TOTL.ZS,15.509
Lebanon,LBN,1993,Rural population (% of total population),SP.RUR.TOTL.ZS,15.843
Lebanon,LBN,1992,Rural population (% of total population),SP.RUR.TOTL.ZS,16.182
Lebanon,LBN,1991,Rural population (% of total population),SP.RUR.TOTL.ZS,16.528
Lebanon,LBN,1990,Rural population (% of total population),SP.RUR.TOTL.ZS,16.88
Lebanon,LBN,1989,Rural population (% of total population),SP.RUR.TOTL.ZS,17.237
Lebanon,LBN,1988,Rural population (% of total population),SP.RUR.TOTL.ZS,17.6
Lebanon,LBN,1987,Rural population (% of total population),SP.RUR.TOTL.ZS,18.554
Lebanon,LBN,1986,Rural population (% of total population),SP.RUR.TOTL.ZS,19.546
Lebanon,LBN,1985,Rural population (% of total population),SP.RUR.TOTL.ZS,20.578
Lebanon,LBN,1984,Rural population (% of total population),SP.RUR.TOTL.ZS,21.647
Lebanon,LBN,1983,Rural population (% of total population),SP.RUR.TOTL.ZS,22.76
Lebanon,LBN,1982,Rural population (% of total population),SP.RUR.TOTL.ZS,23.911
Lebanon,LBN,1981,Rural population (% of total population),SP.RUR.TOTL.ZS,25.101
Lebanon,LBN,1980,Rural population (% of total population),SP.RUR.TOTL.ZS,26.328
Lebanon,LBN,1979,Rural population (% of total population),SP.RUR.TOTL.ZS,27.597
Lebanon,LBN,1978,Rural population (% of total population),SP.RUR.TOTL.ZS,28.901
Lebanon,LBN,1977,Rural population (% of total population),SP.RUR.TOTL.ZS,30.241
Lebanon,LBN,1976,Rural population (% of total population),SP.RUR.TOTL.ZS,31.613
Lebanon,LBN,1975,Rural population (% of total population),SP.RUR.TOTL.ZS,33.022
Lebanon,LBN,1974,Rural population (% of total population),SP.RUR.TOTL.ZS,34.46
Lebanon,LBN,1973,Rural population (% of total population),SP.RUR.TOTL.ZS,35.928
Lebanon,LBN,1972,Rural population (% of total population),SP.RUR.TOTL.ZS,37.42
Lebanon,LBN,1971,Rural population (% of total population),SP.RUR.TOTL.ZS,38.94
Lebanon,LBN,1970,Rural population (% of total population),SP.RUR.TOTL.ZS,40.525
Lebanon,LBN,1969,Rural population (% of total population),SP.RUR.TOTL.ZS,42.204
Lebanon,LBN,1968,Rural population (% of total population),SP.RUR.TOTL.ZS,43.899
Lebanon,LBN,1967,Rural population (% of total population),SP.RUR.TOTL.ZS,45.614
Lebanon,LBN,1966,Rural population (% of total population),SP.RUR.TOTL.ZS,47.336
Lebanon,LBN,1965,Rural population (% of total population),SP.RUR.TOTL.ZS,49.065
Lebanon,LBN,1964,Rural population (% of total population),SP.RUR.TOTL.ZS,50.793
Lebanon,LBN,1963,Rural population (% of total population),SP.RUR.TOTL.ZS,52.525
Lebanon,LBN,1962,Rural population (% of total population),SP.RUR.TOTL.ZS,54.248
Lebanon,LBN,1961,Rural population (% of total population),SP.RUR.TOTL.ZS,55.961
Lebanon,LBN,1960,Rural population (% of total population),SP.RUR.TOTL.ZS,57.657
Lebanon,LBN,2023,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.997437945
Lebanon,LBN,2022,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.068295426
Lebanon,LBN,2021,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.008254146
Lebanon,LBN,2020,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.871292726
Lebanon,LBN,2019,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.913376308
Lebanon,LBN,2018,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.111184023
Lebanon,LBN,2017,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.013892293
Lebanon,LBN,2016,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.132350409
Lebanon,LBN,2015,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.19139292
Lebanon,LBN,2014,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.172426581
Lebanon,LBN,2013,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.974469138
Lebanon,LBN,2012,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.981052
Lebanon,LBN,2011,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.079758381
Lebanon,LBN,2010,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.0948146
Lebanon,LBN,2009,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.213754421
Lebanon,LBN,2008,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.190986033
Lebanon,LBN,2007,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.302227242
Lebanon,LBN,2006,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.170678463
Lebanon,LBN,2005,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.25723331
Lebanon,LBN,2004,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.32436317
